timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,lc_x,lc_y,lc_z,lc_qx,lc_qy,lc_qz,lc_qw,lc_vx,lc_vy,lc_vz,lc_bias_ax,lc_bias_ay,lc_bias_az,wls_gt_err,lc_gt_err,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_hpl,integ_vpl,integ_available,integ_excluded_idx,integ_ring_loops,integ_chi2_after_fde,raw_meas_count,used_meas_count,integrity_gate,wls_accepted,consistency_reject,wls_held_last,last_good_wls_age,lc_wls_gap,residual_abs_max,residual_rms,std_resid_abs_max,sigma_min,sigma_mean,sigma_max,nlos_rejected_count,nlos_rejected_pairs
1.435634,1.523000,-0.074000,0.123000,1.384004,-0.120273,0.015391,1.414377,-0.120622,0.067826,-0.000037,-0.020689,0.030762,0.999313,-0.071769,-0.083473,0.112990,0.000127,0.000041,-0.000866,0.181772,0.130448,1.156421,16.266236,3,0,0.000000,1,0.647583,1.654160,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.060598,0.059422,0.040100,0.518068,0.104153,0.109919,0.114699,2,anchor2:1-2;2-3
1.452253,1.525000,-0.074000,0.123000,1.389762,-0.137837,0.008900,1.411153,-0.123313,0.066307,-0.000117,-0.024274,0.031257,0.999217,-0.085076,-0.087226,0.093560,0.000130,0.000043,-0.000783,0.188104,0.136407,2.899985,16.266236,3,0,0.000000,1,0.647305,1.657924,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.062961,0.120425,0.058353,1.083395,0.104141,0.109922,0.114734,2,anchor2:1-2;2-3
1.468832,1.528000,-0.074000,0.124000,1.368109,-0.143537,0.125742,1.406446,-0.126212,0.070585,-0.000385,-0.027481,0.031979,0.999111,-0.101868,-0.095412,0.081095,0.000141,0.000047,-0.000865,0.174367,0.142669,7.533006,16.266236,3,0,0.000000,1,0.639138,1.631321,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.069370,0.150019,0.087711,1.354845,0.104014,0.109704,0.114470,2,anchor2:1-2;2-3
1.485419,1.532000,-0.075000,0.125000,1.448363,-0.073464,0.084960,1.408209,-0.123440,0.072495,-0.001304,-0.029191,0.032283,0.999052,-0.104428,-0.088869,0.069978,0.000131,0.000036,-0.000883,0.092739,0.142924,9.317868,16.266236,3,0,0.000000,1,0.657214,1.650709,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.065310,0.099286,0.062503,0.885035,0.103813,0.109968,0.114949,2,anchor2:1-2;2-3
1.502072,1.534000,-0.075000,0.126000,1.408579,-0.136073,0.041155,1.406609,-0.125768,0.071950,-0.000971,-0.031878,0.032710,0.998956,-0.109695,-0.091699,0.062382,0.000130,0.000039,-0.000836,0.163276,0.147402,2.898953,16.266236,3,0,0.000000,1,0.648711,1.655201,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.032533,0.074306,0.041621,0.668955,0.104018,0.109905,0.114788,2,anchor2:1-2;2-3
1.518703,1.534000,-0.076000,0.126000,1.408579,-0.136073,0.041155,1.406609,-0.125768,0.071950,-0.000971,-0.031878,0.032710,0.998956,-0.109695,-0.091699,0.062382,0.000130,0.000039,-0.000836,0.162905,0.147061,2.174500,13.815511,2,0,0.000000,1,1.413867,2.944608,0,5,0,2.174500,8,5,0,0,0,1,0.016630,0.032533,0.055413,0.039186,0.507438,0.103935,0.109224,0.113443,2,anchor2:1-2;2-3
1.535334,1.534000,-0.076000,0.126000,1.399625,-0.118885,0.065023,1.402462,-0.128015,0.073476,-0.000315,-0.039227,0.033594,0.998665,-0.128376,-0.090372,0.056769,0.000130,0.000036,-0.000822,0.153668,0.150886,1.703837,16.266236,3,0,0.000000,1,0.647754,1.647471,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.012761,0.070504,0.044059,0.634749,0.104009,0.109870,0.114713,2,anchor2:1-2;2-3
1.551956,1.540000,-0.076000,0.126000,1.399625,-0.118885,0.065023,1.402462,-0.128015,0.073476,-0.000315,-0.039227,0.033594,0.998665,-0.128376,-0.090372,0.056769,0.000130,0.000036,-0.000822,0.158941,0.156145,1.318604,13.815511,2,0,0.000000,1,1.444676,3.014457,0,5,0,1.318604,8,5,0,0,0,1,0.016622,0.012761,0.071134,0.038534,0.625446,0.103827,0.109368,0.113733,2,anchor2:1-2;2-3
1.585199,1.546000,-0.076000,0.127000,1.444330,-0.124737,-0.025711,1.399372,-0.131940,0.070531,0.001557,-0.048373,0.034515,0.998232,-0.166390,-0.094158,0.043711,0.000112,0.000034,-0.000639,0.189823,0.166787,13.761182,16.266236,3,0,0.000000,1,0.657703,1.675671,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.106469,0.126060,0.079759,1.131710,0.104018,0.110083,0.115065,2,anchor2:1-2;2-3
1.618467,1.550000,-0.077000,0.127000,1.465279,-0.114378,0.187588,1.400420,-0.133062,0.078522,0.002010,-0.051661,0.035720,0.998024,-0.182194,-0.093007,0.056804,0.000089,0.000029,-0.000857,0.110660,0.166935,14.264696,16.266236,3,0,0.000000,1,0.651942,1.638130,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.128263,0.135756,0.085532,1.208915,0.103577,0.109811,0.114904,2,anchor2:1-2;2-3
1.651750,1.552000,-0.078000,0.128000,1.525726,-0.070823,0.121779,1.406914,-0.129690,0.082837,0.002735,-0.052676,0.036852,0.997928,-0.185911,-0.082339,0.060789,0.000040,0.000009,-0.000936,0.027938,0.160504,14.551158,16.266236,3,0,0.000000,1,0.666626,1.659740,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.138196,0.140080,0.080375,1.243834,0.103487,0.110054,0.115305,2,anchor2:1-2;2-3
1.668376,1.553000,-0.078000,0.128000,1.492745,-0.101655,0.133242,1.412202,-0.128249,0.086635,0.003219,-0.052966,0.036555,0.997922,-0.186425,-0.078010,0.063901,0.000007,0.000000,-0.001033,0.064944,0.155113,7.691913,16.266236,3,0,0.000000,1,0.659061,1.652666,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.096782,0.098831,0.058176,0.879031,0.103574,0.109948,0.115113,2,anchor2:1-2;2-3
1.701583,1.555000,-0.078000,0.129000,1.502873,-0.039540,-0.201308,1.414936,-0.122039,0.072317,0.003905,-0.054504,0.036762,0.997829,-0.201587,-0.067265,0.038934,-0.000032,-0.000032,-0.000412,0.336600,0.157386,2.549748,20.515006,5,0,0.000000,1,0.479330,0.810337,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.299014,0.055394,0.035967,0.528396,0.104191,0.109796,0.115645,0,none
1.801284,1.551000,-0.081000,0.131000,1.411488,-0.134665,0.087968,1.392520,-0.130405,0.076911,0.003803,-0.054688,0.038731,0.997745,-0.301221,-0.089091,0.033818,-0.000044,-0.000028,-0.000443,0.155548,0.174592,9.625435,16.266236,3,0,0.000000,1,0.647246,1.646595,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.022365,0.130290,0.076676,1.174456,0.103926,0.109841,0.114742,2,anchor2:1-2;2-3
1.817936,1.549000,-0.081000,0.131000,1.480344,-0.094500,0.044686,1.398436,-0.127434,0.075433,0.003376,-0.051737,0.037552,0.997949,-0.293067,-0.078690,0.035822,-0.000093,-0.000043,-0.000349,0.111112,0.167073,6.204404,16.266236,3,0,0.000000,1,0.662005,1.666689,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.093482,0.100026,0.055892,0.898341,0.103771,0.110065,0.115162,2,anchor2:1-2;2-3
1.834538,1.548000,-0.082000,0.131000,1.558204,-0.092358,0.004610,1.412076,-0.124619,0.071652,0.002033,-0.047544,0.037250,0.998172,-0.268819,-0.068364,0.033754,-0.000172,-0.000054,-0.000150,0.127223,0.154318,7.476551,16.266236,3,0,0.000000,1,0.742018,1.632496,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.163978,0.079214,0.042712,0.702451,0.103583,0.110025,0.115621,2,anchor3:2-3;3-4
1.851125,1.546000,-0.083000,0.132000,1.459623,-0.116651,0.059910,1.413228,-0.124758,0.071499,0.001302,-0.045723,0.037444,0.998251,-0.266389,-0.067217,0.035864,-0.000196,-0.000056,-0.000115,0.117432,0.151764,6.427267,16.266236,3,0,0.000000,1,0.656588,1.660769,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.048503,0.148220,0.072505,1.333329,0.103811,0.109983,0.115030,2,anchor2:1-2;2-3
1.867796,1.544000,-0.084000,0.132000,1.441893,-0.137637,0.078260,1.412166,-0.127062,0.072458,0.001665,-0.043975,0.037289,0.998335,-0.270948,-0.071465,0.041636,-0.000211,-0.000049,-0.000130,0.127243,0.150929,6.990102,16.266236,3,0,0.000000,1,0.651665,1.654897,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.032080,0.162211,0.079314,1.461554,0.103837,0.109905,0.114911,2,anchor2:1-2;2-3
1.884420,1.542000,-0.083000,0.132000,1.470242,-0.135932,0.028746,1.413695,-0.128987,0.070629,0.001851,-0.040466,0.037096,0.998490,-0.272676,-0.071350,0.044520,-0.000236,-0.000043,-0.000014,0.136428,0.149477,5.972814,16.266236,3,0,0.000000,1,0.658006,1.670470,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.070711,0.134264,0.066560,1.207579,0.103827,0.110031,0.115123,2,anchor2:1-2;2-3
1.901060,1.538000,-0.085000,0.133000,1.481781,-0.003372,-0.175744,1.415857,-0.118317,0.057536,0.000013,-0.035665,0.037546,0.998658,-0.271647,-0.050984,0.032254,-0.000258,-0.000094,0.000618,0.324263,0.147390,-50758696470528.625000,20.515006,5,0,0.000000,1,0.643824,0.737229,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.268287,0.148299,0.076692,1.319788,0.104218,0.109731,0.115507,0,none
1.917642,1.536000,-0.085000,0.133000,1.460187,-0.113940,0.078913,1.415894,-0.118694,0.059196,-0.000171,-0.032054,0.038132,0.998758,-0.270501,-0.052438,0.035762,-0.000281,-0.000094,0.000568,0.097522,0.144941,0.628526,16.266236,3,0,0.000000,1,0.656018,1.656996,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.048716,0.052508,0.026123,0.472544,0.103776,0.109958,0.115009,2,anchor2:1-2;2-3
1.934329,1.533000,-0.086000,0.134000,1.479103,-0.234794,0.001207,1.417410,-0.129597,0.056776,0.001739,-0.029871,0.038077,0.998827,-0.266017,-0.073050,0.037240,-0.000301,-0.000041,0.000721,0.206588,0.145689,6.896413,13.815511,2,0,0.000000,1,0.757445,1.674310,1,0,0,6.896413,8,5,1,1,0,0,0.000000,0.134016,0.156542,0.090072,1.412683,0.108368,0.111233,0.115193,2,anchor2:1-2;2-3
1.967567,1.527000,-0.086000,0.135000,1.431649,-0.144942,0.019266,1.410327,-0.133392,0.055855,0.000339,-0.020844,0.036414,0.999119,-0.281482,-0.087243,0.030439,-0.000308,-0.000034,0.000824,0.161122,0.148736,3.987000,16.266236,3,0,0.000000,1,0.652229,1.664995,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.043896,0.087900,0.051666,0.790964,0.103976,0.109970,0.114934,2,anchor2:1-2;2-3
1.986245,1.523000,-0.087000,0.135000,1.517766,-0.117583,0.146432,1.415186,-0.133441,0.061159,-0.000415,-0.016054,0.037179,0.999180,-0.262644,-0.086586,0.034415,-0.000367,-0.000038,0.000595,0.033067,0.138684,9.827946,16.266236,3,0,0.000000,1,0.660744,1.656327,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.134335,0.109947,0.068009,0.990947,0.103464,0.109959,0.115225,2,anchor2:1-2;2-3
2.002874,1.520000,-0.088000,0.136000,1.503631,-0.148484,0.096332,1.418873,-0.136016,0.063503,0.000130,-0.012514,0.036963,0.999238,-0.249862,-0.092176,0.035830,-0.000411,-0.000028,0.000510,0.074161,0.133371,3.929889,13.815511,2,0,0.000000,1,0.757580,1.510492,1,3,0,3.929889,8,5,1,1,0,0,0.000000,0.091745,0.077594,0.044308,0.689900,0.103593,0.109783,0.115208,2,anchor2:1-2;2-3
2.019510,1.518000,-0.089000,0.136000,1.437171,-0.135272,0.057823,1.416671,-0.137345,0.063748,0.000783,-0.010527,0.037459,0.999242,-0.250521,-0.095417,0.034559,-0.000420,-0.000028,0.000528,0.121598,0.133511,13.735661,16.266236,3,0,0.000000,1,0.652071,1.657757,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.021439,0.144753,0.097806,1.303406,0.103889,0.109930,0.114914,2,anchor2:1-2;2-3
2.069364,1.507000,-0.091000,0.138000,1.455348,-0.115905,0.137227,1.408815,-0.139955,0.069408,-0.002087,-0.002793,0.037059,0.999307,-0.245726,-0.098922,0.047792,-0.000455,-0.000039,0.000324,0.057348,0.129390,14.547274,16.266236,3,0,0.000000,1,0.652621,1.645164,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.085692,0.111860,0.087492,1.078757,0.103693,0.109863,0.114912,2,anchor2:1-2;2-3
2.085957,1.504000,-0.092000,0.139000,1.532888,-0.186415,0.094057,1.416180,-0.145507,0.071476,-0.002507,0.001475,0.035627,0.999361,-0.226016,-0.108196,0.050613,-0.000518,-0.000010,0.000259,0.108483,0.123024,0.272501,13.815511,2,0,0.000000,1,0.762732,1.665569,1,5,0,0.272501,8,5,1,1,0,0,0.000000,0.125714,0.034041,0.019266,0.307225,0.108519,0.111298,0.115358,2,anchor2:1-2;2-3
2.102693,1.501000,-0.093000,0.140000,1.547418,-0.129660,0.029869,1.424114,-0.145789,0.070042,-0.003176,0.004999,0.035424,0.999355,-0.199909,-0.107964,0.053381,-0.000579,-0.000012,0.000391,0.125010,0.116585,1.291906,18.466827,4,0,0.000000,1,0.596263,1.147650,1,4,0,1.291906,8,7,1,1,0,0,0.000000,0.130682,0.056628,0.035290,0.508793,0.103566,0.110185,0.115524,0,none
2.119249,1.498000,-0.094000,0.141000,1.494030,-0.048287,-0.136665,1.427053,-0.139281,0.060315,-0.004299,0.007945,0.035698,0.999322,-0.183904,-0.093663,0.049170,-0.000593,-0.000056,0.000987,0.281431,0.116593,-12194496969228796.000000,20.515006,5,0,0.000000,1,0.505220,0.981760,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.227084,0.108054,0.065113,0.963188,0.104083,0.109669,0.115498,0,none
2.152442,1.491000,-0.095000,0.144000,1.474120,-0.119886,-0.305914,1.425907,-0.140451,0.042934,-0.005450,0.012123,0.035410,0.999284,-0.159653,-0.089535,0.042540,-0.000573,-0.000063,0.002089,0.450917,0.128520,1.656493,16.266236,3,0,0.000000,1,0.662989,1.397892,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.352763,0.078185,0.043086,0.714413,0.105177,0.110937,0.115648,2,anchor6:6-7;5-6
2.169110,1.489000,-0.096000,0.145000,1.543496,-0.052911,-0.041288,1.433456,-0.134401,0.039234,-0.006546,0.014477,0.034943,0.999263,-0.131533,-0.070246,0.045313,-0.000629,-0.000102,0.002339,0.198821,0.125484,-1243562673185849.000000,20.515006,5,0,0.000000,1,0.525325,1.646960,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.158850,0.115006,0.069640,1.020533,0.103728,0.109561,0.115615,0,none
2.202388,1.484000,-0.097000,0.148000,1.598089,-0.113047,-0.224590,1.444131,-0.134641,0.027189,-0.007086,0.017686,0.034127,0.999236,-0.082546,-0.064371,0.043174,-0.000684,-0.000103,0.003189,0.389997,0.132671,0.787233,16.266236,3,0,0.000000,1,0.682531,1.069739,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.295909,0.046166,0.022626,0.411104,0.104621,0.111033,0.116158,2,anchor5:4-5;5-6
2.235584,1.479000,-0.099000,0.151000,1.472970,-0.184184,0.225033,1.444430,-0.141027,0.038902,-0.006100,0.016455,0.033124,0.999297,-0.059201,-0.076192,0.050836,-0.000731,-0.000075,0.002550,0.113020,0.124609,4.159718,16.266236,3,0,0.000000,1,0.646583,1.637563,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.193188,0.101888,0.063383,0.895975,0.103485,0.109709,0.114892,2,anchor2:1-2;2-3
2.252292,1.476000,-0.100000,0.153000,1.493160,-0.103683,0.006283,1.447700,-0.138956,0.038515,-0.007560,0.017260,0.032337,0.999299,-0.049542,-0.072412,0.042637,-0.000752,-0.000094,0.002739,0.147763,0.124198,5.581224,20.515006,5,0,0.000000,1,0.473122,0.780214,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.065953,0.124966,0.059378,1.111742,0.103795,0.109424,0.115278,0,none
2.268871,1.475000,-0.101000,0.154000,1.510835,-0.018518,-0.042745,1.452302,-0.129859,0.035138,-0.008901,0.016683,0.033387,0.999264,-0.031404,-0.054237,0.036749,-0.000783,-0.000157,0.003012,0.216324,0.124404,3.149601,18.466827,4,0,0.000000,1,0.430009,0.783198,1,1,0,3.149601,8,7,1,1,0,0,0.000000,0.147948,0.071615,0.042742,0.639223,0.103848,0.109104,0.115457,0,none
2.285446,1.472000,-0.101000,0.156000,1.432681,-0.148691,0.023879,1.450305,-0.132173,0.035154,-0.009045,0.016061,0.033963,0.999253,-0.027064,-0.054615,0.035888,-0.000770,-0.000148,0.003049,0.145865,0.126674,8.298407,16.266236,3,0,0.000000,1,0.651880,1.664520,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.026657,0.224980,0.105433,1.957490,0.103963,0.109961,0.114933,2,anchor2:1-2;2-3
2.302065,1.471000,-0.102000,0.157000,1.466527,-0.151849,0.074412,1.451257,-0.134560,0.037615,-0.009532,0.016706,0.032754,0.999278,-0.014963,-0.055374,0.036659,-0.000783,-0.000137,0.002926,0.096570,0.125311,8.401849,16.266236,3,0,0.000000,1,0.654199,1.661610,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.043429,0.079879,0.052304,0.711548,0.103757,0.109940,0.115042,2,anchor2:1-2;2-3
2.318774,1.469000,-0.103000,0.159000,1.449097,-0.200611,0.141348,1.450887,-0.140592,0.043198,-0.008805,0.015458,0.031889,0.999333,-0.005763,-0.061624,0.042132,-0.000794,-0.000104,0.002596,0.101171,0.123090,4.139290,16.266236,3,0,0.000000,1,0.645455,1.648538,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.115060,0.092170,0.049760,0.834222,0.103699,0.109767,0.114862,2,anchor2:1-2;2-3
2.335376,1.467000,-0.104000,0.160000,1.449097,-0.200611,0.141348,1.450887,-0.140592,0.043198,-0.008805,0.015458,0.031889,0.999333,-0.005763,-0.061624,0.042132,-0.000794,-0.000104,0.002596,0.100011,0.123455,-12194559437212796.000000,20.515006,5,0,0.000000,1,96.404841,-nan,0,-1,0,nan,8,8,0,0,0,1,0.016602,0.115060,0.085345,0.049541,0.738453,0.104317,0.109822,0.115573,0,none
2.351988,1.465000,-0.104000,0.162000,1.421831,-0.146294,0.009488,1.448523,-0.142857,0.042963,-0.009422,0.015004,0.030249,0.999385,0.001626,-0.061668,0.049378,-0.000773,-0.000104,0.002712,0.164049,0.126298,4.690895,16.266236,3,0,0.000000,1,0.651158,1.665054,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.042952,0.085488,0.054163,0.816699,0.104027,0.109968,0.114897,2,anchor2:1-2;2-3
2.368617,1.463000,-0.105000,0.163000,1.410975,-0.122848,0.010882,1.445603,-0.142148,0.042227,-0.009872,0.015234,0.030048,0.999384,0.002468,-0.056818,0.055328,-0.000749,-0.000117,0.002821,0.161756,0.127548,3.317145,16.266236,3,0,0.000000,1,0.651400,1.660899,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.050539,0.064592,0.039145,0.620686,0.104066,0.109969,0.114843,2,anchor2:1-2;2-3
2.385253,1.462000,-0.105000,0.166000,1.400886,-0.033279,-0.253490,1.442342,-0.134374,0.029046,-0.009733,0.014284,0.031089,0.999367,0.008844,-0.035511,0.048512,-0.000688,-0.000178,0.003807,0.429943,0.141441,1.208816,18.466827,4,0,0.000000,1,0.673633,1.196837,1,0,0,1.208816,8,7,1,1,0,0,0.000000,0.302928,0.083692,0.047255,0.747782,0.104651,0.109912,0.115208,0,none
2.401938,1.460000,-0.106000,0.167000,1.387326,-0.129562,-0.038633,1.438354,-0.134522,0.026707,-0.009213,0.012828,0.030403,0.999413,0.008497,-0.036840,0.052687,-0.000649,-0.000183,0.004033,0.219367,0.144790,2.390531,16.266236,3,0,0.000000,1,0.649687,1.666757,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.083054,0.082652,0.047429,0.742278,0.104239,0.110002,0.114789,2,anchor2:1-2;2-3
2.418486,1.459000,-0.106000,0.169000,1.380068,-0.169066,-0.021752,1.434110,-0.137711,0.025367,-0.008759,0.011691,0.029486,0.999458,0.000968,-0.044396,0.056993,-0.000609,-0.000167,0.004197,0.215856,0.149183,5.956262,16.266236,3,0,0.000000,1,0.644791,1.664475,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.078255,0.081222,0.051245,0.731102,0.104228,0.109925,0.114721,2,anchor2:1-2;2-3
2.435059,1.457000,-0.108000,0.172000,1.403762,-0.015030,-0.227168,1.431939,-0.129218,0.014687,-0.010152,0.011289,0.030007,0.999434,0.000487,-0.025445,0.052389,-0.000568,-0.000233,0.005039,0.413295,0.160703,2.212730,18.466827,4,0,0.000000,1,0.428965,0.804378,1,1,0,2.212730,8,7,1,1,0,0,0.000000,0.268936,0.096915,0.054384,0.861040,0.104589,0.109429,0.115185,0,none
2.451716,1.456000,-0.108000,0.174000,1.413606,-0.158712,-0.021474,1.430671,-0.131700,0.013924,-0.009794,0.010051,0.029489,0.999467,0.003923,-0.026925,0.056584,-0.000551,-0.000218,0.005162,0.206347,0.163791,1.227459,16.266236,3,0,0.000000,1,0.650361,1.670653,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.047685,0.059964,0.032669,0.539348,0.104111,0.109991,0.114895,2,anchor2:1-2;2-3
2.484984,1.454000,-0.109000,0.179000,1.347430,-0.122680,0.061647,1.424487,-0.131822,0.018067,-0.010451,0.009059,0.029579,0.999467,-0.001553,-0.024191,0.068377,-0.000510,-0.000229,0.005001,0.159110,0.165201,1.425854,16.266236,3,0,0.000000,1,0.640358,1.637573,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.088997,0.065687,0.034621,0.591703,0.104199,0.109784,0.114449,2,anchor2:1-2;2-3
2.501577,1.453000,-0.109000,0.181000,1.357639,-0.163515,-0.067265,1.419469,-0.134538,0.015254,-0.011415,0.008853,0.028702,0.999484,-0.006440,-0.028471,0.071138,-0.000461,-0.000214,0.005304,0.271480,0.171021,1.841376,16.266236,3,0,0.000000,1,0.643954,1.669154,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.107108,0.064711,0.036177,0.581661,0.104393,0.109968,0.114672,2,anchor2:1-2;2-3
2.534861,1.450000,-0.111000,0.187000,1.359109,-0.131983,-0.016285,1.414576,-0.135078,0.016141,-0.010088,0.006559,0.029323,0.999498,-0.013065,-0.024169,0.077364,-0.000421,-0.000219,0.005429,0.223665,0.176146,6.322671,16.266236,3,0,0.000000,1,0.644504,1.656298,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.064324,0.097663,0.055183,0.877988,0.104297,0.109916,0.114612,2,anchor2:1-2;2-3
2.551486,1.449000,-0.111000,0.190000,1.361762,-0.147845,0.038937,1.410298,-0.136456,0.018449,-0.011118,0.007305,0.027759,0.999526,-0.017201,-0.028051,0.084293,-0.000392,-0.000215,0.005350,0.178292,0.177695,1.241045,16.266236,3,0,0.000000,1,0.641367,1.646794,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.053900,0.075707,0.044952,0.660915,0.104185,0.109819,0.114548,2,anchor2:1-2;2-3
2.568116,1.448000,-0.112000,0.193000,1.298195,-0.151560,0.104774,1.401515,-0.138023,0.023775,-0.012326,0.007954,0.028574,0.999484,-0.026576,-0.023160,0.095795,-0.000335,-0.000213,0.005040,0.178298,0.177413,11.769135,16.266236,3,0,0.000000,1,0.629907,1.621497,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.131981,0.179874,0.090133,1.625055,0.104299,0.109612,0.114137,2,anchor2:1-2;2-3
2.601346,1.447000,-0.113000,0.199000,1.353595,-0.165021,0.197162,1.397132,-0.140710,0.035101,-0.011664,0.007219,0.027488,0.999528,-0.021526,-0.018547,0.117096,-0.000320,-0.000200,0.004389,0.106931,0.173544,8.202374,16.266236,3,0,0.000000,1,0.633094,1.617424,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.169560,0.103255,0.066678,0.935413,0.103949,0.109560,0.114307,2,anchor2:1-2;2-3
2.617966,1.446000,-0.113000,0.203000,1.332446,-0.116559,0.235039,1.391734,-0.139080,0.046185,-0.011708,0.006484,0.027535,0.999531,-0.031974,-0.012641,0.133506,-0.000301,-0.000217,0.003631,0.118041,0.167976,1.586141,16.266236,3,0,0.000000,1,0.632212,1.603494,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.199218,0.055908,0.029651,0.506026,0.103971,0.109520,0.114163,2,anchor2:1-2;2-3
2.634582,1.445000,-0.113000,0.206000,1.373008,-0.164848,0.149045,1.389841,-0.141303,0.053069,-0.012253,0.007086,0.027425,0.999524,-0.029754,-0.014711,0.146062,-0.000296,-0.000204,0.003247,0.105428,0.165020,6.860348,16.266236,3,0,0.000000,1,0.637415,1.629617,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.100245,0.113723,0.069847,1.080352,0.103956,0.109659,0.114464,2,anchor2:1-2;2-3
2.651202,1.444000,-0.114000,0.209000,1.418389,-0.134771,0.218118,1.391732,-0.141006,0.062778,-0.012166,0.006836,0.028135,0.999507,-0.015308,-0.009109,0.159503,-0.000324,-0.000205,0.002626,0.034213,0.157614,1.647759,16.266236,3,0,0.000000,1,0.642961,1.624810,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.157735,0.051442,0.030810,0.465394,0.103690,0.109669,0.114622,2,anchor2:1-2;2-3
2.667789,1.444000,-0.115000,0.214000,1.400869,-0.177225,0.302846,1.392291,-0.143891,0.076012,-0.011903,0.006572,0.027468,0.999530,-0.009656,-0.011379,0.179210,-0.000344,-0.000185,0.001722,0.116729,0.150164,5.053453,16.266236,3,0,0.000000,1,0.634844,1.610714,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.229431,0.073403,0.038571,0.655502,0.103623,0.109491,0.114434,2,anchor2:1-2;2-3
2.684470,1.443000,-0.114000,0.216000,1.431630,-0.087888,0.020352,1.395158,-0.139819,0.076393,-0.012104,0.006104,0.027594,0.999527,0.004123,-0.000103,0.182945,-0.000362,-0.000212,0.001943,0.197710,0.149819,1.338596,18.466827,4,0,0.000000,1,0.415503,0.819051,1,5,0,1.338596,8,7,1,1,0,0,0.000000,0.084662,0.083345,0.054684,0.725099,0.103983,0.109043,0.114943,0,none
2.701150,1.442000,-0.114000,0.222000,1.402901,-0.185965,0.253442,1.395827,-0.143273,0.087094,-0.012830,0.006864,0.027669,0.999511,0.005910,-0.005483,0.196051,-0.000376,-0.000187,0.001281,0.087728,0.145563,2.208572,16.266236,3,0,0.000000,1,0.636225,1.619346,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.171885,0.062770,0.043566,0.569817,0.103687,0.109549,0.114496,2,anchor2:1-2;2-3
2.717692,1.442000,-0.115000,0.225000,1.402901,-0.185965,0.253442,1.395827,-0.143273,0.087094,-0.012830,0.006864,0.027669,0.999511,0.005910,-0.005483,0.196051,-0.000376,-0.000187,0.001281,0.085870,0.148153,-812132050332794.500000,20.515006,5,0,0.000000,1,1.067139,2.967293,0,-1,0,nan,8,8,0,0,0,1,0.016542,0.171885,0.129236,0.059637,1.154689,0.104320,0.109520,0.114990,0,none
